748.354.865-15,24-7-1933,4349,TED
807.412.668-42,22-8-1973,9251,DOC
166.257.560-78,11-7-1903,2509,TED
642.418.279-40,1-12-1970,4160,DOC
753.191.595-24,18-1-1974,3171,DOC
502.299.618-88,28-11-2015,2811,TED
174.287.241-85,7-5-1956,8371,DOC
529.793.604-42,8-5-1930,7264,TED
295.796.205-66,4-1-1975,1673,TED
298.880.154-27,9-10-1992,9416,TED
285.968.989-95,3-12-1955,1402,TED
296.113.114-25,4-6-2013,1074,TED
118.190.623-65,11-11-1963,4438,TED
459.489.995-55,26-7-1993,7077,TED
788.921.477-14,15-6-1920,1944,TED
435.986.890-61,21-4-1997,7010,TED
468.608.808-66,14-3-1951,5031,TED
551.878.185-44,8-2-1903,9189,TED
571.199.304-64,15-5-1980,8617,TED
397.896.666-61,14-9-2000,3314,DOC
525.325.636-73,25-9-1973,3980,DOC
586.802.305-98,13-10-2007,3975,TED
499.889.854-49,23-10-1928,4252,TED
904.390.631-33,24-2-1910,9026,DOC
465.112.419-21,9-12-1967,8710,DOC
570.356.756-72,7-7-2014,9223,DOC
355.322.508-53,9-9-2001,3736,DOC
311.929.465-42,11-3-1953,9760,DOC
109.316.620-75,21-3-1909,2637,TED
379.669.142-90,17-1-1950,6030,DOC
578.814.694-78,26-5-1925,4995,TED
488.110.466-99,20-10-1948,1080,TED
471.341.434-71,8-1-2006,4656,DOC
191.496.495-87,22-9-2009,7478,DOC
569.438.496-34,6-5-1988,8022,DOC
660.658.758-69,12-11-2004,2379,TED
409.338.247-34,24-3-2014,4903,TED
571.332.251-76,24-3-1930,3100,TED
787.660.817-30,18-7-1945,8040,TED
815.623.501-24,8-9-1987,7684,DOC
103.616.673-66,21-10-1960,4843,DOC
229.435.982-66,12-5-1959,5831,DOC
559.323.543-95,12-11-1928,1127,TED
645.227.721-97,22-8-1937,6484,DOC
273.846.752-52,28-10-1906,1378,TED
505.151.693-10,24-6-2000,5062,DOC
680.243.408-67,3-5-2007,7896,TED
674.706.299-94,15-1-1943,2414,TED
140.727.522-13,1-1-1920,7258,DOC
870.943.942-32,6-3-1957,1767,DOC
218.139.508-75,22-8-1962,9605,TED
299.491.518-75,20-7-2012,7210,DOC
293.502.731-80,14-10-2009,1990,DOC
629.314.901-88,25-3-1994,7401,TED
338.384.603-52,28-10-1990,3443,DOC
846.581.208-90,14-7-1938,2511,TED
441.734.812-64,1-12-1920,6984,DOC
595.554.254-25,15-12-2006,9206,TED
689.364.901-14,22-10-1940,4034,TED
111.182.501-91,6-10-1964,6744,DOC
254.310.740-89,2-8-1966,6639,TED
523.928.810-54,14-3-1912,4602,DOC
724.248.212-93,14-8-1961,7731,DOC
603.316.828-75,6-12-1996,3132,DOC
284.414.243-47,2-7-1930,7163,DOC
720.162.374-12,12-2-1959,7060,TED
944.265.286-48,9-4-2014,9356,TED
500.621.389-38,26-1-1909,5640,TED
972.108.844-22,4-5-1918,2050,DOC
166.537.447-66,16-3-1985,2934,DOC
947.855.909-73,18-4-1993,5102,DOC
401.541.519-41,13-3-1971,6095,TED
432.998.782-63,24-2-1968,3991,DOC
507.493.844-13,11-11-1939,2947,DOC
287.317.829-95,13-10-2003,9207,TED
271.332.103-38,17-11-1981,5174,TED
354.421.575-25,25-9-1915,8423,TED
236.560.816-32,23-8-1911,4386,TED
388.291.509-30,11-7-1969,6528,DOC
268.827.645-19,8-4-1939,9487,TED
215.776.821-72,20-8-2003,3947,TED
373.266.619-81,27-8-1921,9734,DOC
315.894.129-14,24-2-1929,4104,DOC
681.680.265-86,28-12-1989,3481,TED
120.244.531-48,6-5-1955,1705,TED
531.289.362-24,3-6-1947,7882,DOC
632.666.508-19,18-11-1996,6416,DOC
784.853.237-75,9-6-1961,3805,TED
172.660.467-96,6-1-1971,9719,TED
589.675.850-29,17-9-1958,7169,DOC
335.295.394-48,6-3-1955,2655,DOC
274.229.837-22,19-9-1949,4636,DOC
116.955.525-18,1-4-1943,1166,DOC
492.794.263-13,12-1-1904,3839,TED
668.259.362-63,10-5-1941,2108,TED
931.835.431-65,3-3-1911,9003,TED
582.876.765-47,1-5-1913,3930,DOC
457.656.118-57,14-10-1925,9196,TED
361.560.315-70,14-4-1964,1023,TED
621.901.544-64,16-2-1918,1151,TED
777.502.749-88,21-12-1920,8557,TED
775.565.419-97,15-8-1934,3524,TED
197.858.752-98,25-8-2003,3864,DOC
696.990.768-86,8-8-1935,4292,DOC
384.508.119-35,3-5-1953,5726,DOC
178.992.586-38,19-10-1913,5715,TED
675.602.146-51,11-1-1921,3002,TED
943.453.651-21,11-6-1905,3265,DOC
185.398.981-95,9-4-1997,7776,TED
316.750.500-27,7-7-1964,5266,DOC
368.216.142-94,9-2-1910,8569,DOC
788.687.895-55,14-1-1913,6110,TED
248.867.924-24,24-8-1971,7778,TED
842.506.499-50,16-1-1929,2551,DOC
878.223.228-51,16-10-1925,4718,TED
309.104.887-38,4-12-1938,1483,TED
637.495.662-81,24-5-1903,6019,DOC
574.793.549-99,9-11-1987,8983,DOC
823.828.346-52,12-11-1920,8338,DOC
777.320.573-97,3-10-1930,1513,TED
557.655.594-20,19-8-1970,8586,DOC
848.449.653-77,7-6-1943,7931,TED
476.256.994-28,2-2-1969,1730,TED
356.680.382-79,14-9-1921,1195,DOC
380.330.901-17,15-5-2005,6107,DOC
803.470.328-47,17-6-2008,2463,DOC
324.298.455-70,16-6-1964,1724,TED
996.991.840-73,18-8-2012,8644,DOC
894.398.708-54,25-2-1926,2258,DOC
701.197.259-29,10-11-1986,8740,DOC
780.936.431-17,28-9-1921,5608,TED
381.689.257-42,16-6-1956,7281,TED
857.283.798-51,4-3-1970,7822,DOC
176.737.850-51,7-2-1985,1575,DOC
451.471.784-27,15-1-1994,8193,DOC
203.487.525-63,5-8-1913,8276,DOC
688.112.845-72,25-8-1947,8492,TED
275.161.548-17,26-2-1922,3628,DOC
852.787.299-81,20-10-1980,5602,DOC
306.689.169-21,25-12-1928,9869,DOC
677.846.569-12,14-6-1955,6881,TED
273.990.576-13,27-7-1912,8243,DOC
239.775.817-85,3-6-1937,8834,TED
112.459.730-41,7-7-1915,7425,DOC
118.255.241-37,26-5-1906,5560,DOC
880.990.440-53,10-5-1970,4248,DOC
537.723.305-19,26-12-1963,6802,DOC
443.192.870-93,15-7-1944,4409,TED
137.631.118-55,12-11-1965,8310,TED
118.950.818-75,27-10-1927,5895,TED
489.272.735-73,11-1-1930,8035,TED
285.182.940-88,27-11-1922,6939,DOC
818.207.989-15,25-4-1943,5652,TED
763.482.921-56,6-3-2012,4605,DOC
459.641.384-81,8-8-1903,1446,TED
948.898.330-74,27-9-1973,5888,TED
957.648.568-35,17-7-2006,5969,TED
608.385.788-60,24-3-1961,4876,TED
803.982.140-22,14-10-1996,7455,DOC
379.376.696-66,21-7-1989,3636,TED
866.256.619-96,16-8-1900,4036,DOC
405.795.176-84,9-12-2010,5441,TED
417.623.872-26,16-6-1905,6680,TED
306.783.176-16,14-11-1984,5722,DOC
884.956.284-98,22-7-1940,6646,DOC
787.142.816-31,25-12-1979,9712,DOC
940.911.244-85,5-8-1929,3809,DOC
738.848.811-38,10-1-1960,7047,TED
656.962.286-19,25-10-1900,5136,DOC
302.666.477-47,2-3-1931,3160,TED
124.459.669-43,12-11-2008,5412,DOC
885.849.165-84,4-9-1997,3482,DOC
801.571.218-36,3-3-1922,2944,DOC
232.725.446-13,13-12-1990,9795,DOC
203.430.925-35,3-8-1971,6058,TED
389.749.959-69,3-10-1993,9631,DOC
406.326.309-28,22-12-2012,7722,DOC
662.997.110-11,16-11-1902,2928,DOC
342.925.963-32,12-5-1987,6411,TED
899.224.157-57,5-4-2010,9561,DOC
512.264.794-79,18-1-1906,1724,DOC
230.344.582-54,28-9-1942,6616,TED
995.190.921-53,14-10-1904,2369,DOC
782.739.110-31,9-11-1900,1410,TED
529.624.886-47,26-5-1959,1841,DOC
743.483.605-19,25-8-1913,6628,DOC
724.208.678-84,19-6-2007,4904,DOC
702.848.685-89,14-6-2014,8937,DOC
126.716.650-30,25-3-1907,6419,TED
786.460.519-62,17-5-1951,1582,TED
612.286.776-46,3-11-1993,3849,TED
378.931.223-44,14-4-1928,6779,TED
141.123.185-73,16-2-1970,3429,TED
220.377.763-80,28-10-1970,7249,TED
997.859.388-49,24-4-1923,9559,TED
320.509.502-29,12-6-2012,7302,DOC
268.284.241-74,28-6-1905,7712,DOC
156.725.829-51,10-10-1939,2730,TED
108.221.816-42,20-3-2007,2044,DOC
596.319.383-74,11-1-1971,1673,TED
791.783.672-88,9-7-1963,8266,TED
583.125.405-42,26-4-1936,2827,DOC
335.498.557-87,5-8-1993,6612,TED
203.554.976-70,26-9-1904,6783,TED
508.187.640-87,15-5-1992,1744,TED
596.877.460-48,12-1-1981,9446,DOC
492.483.193-72,22-10-2005,8002,DOC
730.244.169-54,5-11-1955,1695,DOC
150.989.716-96,20-10-1984,9899,TED
763.271.122-62,21-12-1971,4654,TED
219.689.935-64,25-6-1986,6358,DOC
835.121.946-24,10-9-1976,7495,TED
600.222.230-23,23-11-1930,2546,DOC
797.129.183-15,14-2-1996,3174,TED
232.146.949-53,4-7-2009,3060,TED
254.245.312-50,24-12-1957,1728,DOC
725.803.319-15,3-1-1972,4005,DOC
724.545.229-89,23-1-1997,9671,TED
172.771.509-45,26-2-1958,3177,DOC
560.433.611-39,14-6-1910,3474,DOC
654.314.428-43,10-7-1971,7011,TED
578.677.897-94,22-4-1941,9950,DOC
291.704.732-22,4-5-1996,8482,TED
848.677.282-48,8-6-1957,5596,DOC
241.123.258-87,8-1-1906,8503,TED
321.813.162-78,19-2-2016,6713,DOC
677.151.528-84,21-2-1951,2706,TED
525.334.934-45,11-5-1923,2826,DOC
318.742.613-55,24-2-1970,7708,DOC
484.471.264-55,14-1-2013,4803,TED
457.208.266-50,22-6-1967,9495,DOC
501.174.733-86,21-5-1947,5031,TED
706.692.900-86,25-5-1922,5113,DOC
973.385.441-50,23-7-2015,8320,DOC
977.690.599-35,15-9-1975,2961,TED
914.833.267-84,2-10-1931,9549,DOC
826.818.955-42,24-3-1949,5824,TED
180.490.441-79,26-8-1986,6628,DOC
370.291.656-43,28-7-1995,4351,TED
663.969.262-62,16-11-1980,5133,DOC
327.138.791-83,16-7-1914,9866,TED
272.982.219-25,25-1-1974,9345,DOC
743.274.431-92,13-3-1974,8045,TED
886.462.372-56,2-11-2009,7100,DOC
159.528.680-51,24-4-2014,9859,DOC
207.173.178-84,27-9-1971,4517,TED
255.276.344-85,21-2-1974,5515,DOC
355.176.782-28,16-10-1920,4858,DOC
487.300.626-14,22-7-1984,4474,DOC
286.622.415-54,20-9-1971,5480,TED
641.945.130-66,24-8-1942,4262,TED
474.897.745-14,11-2-1908,6095,DOC
581.677.291-94,1-8-1995,8396,TED
152.445.629-34,9-6-1980,1196,DOC
744.608.942-89,15-8-1994,7412,TED
791.950.509-10,19-4-2012,6051,TED
208.881.404-36,18-2-1936,2114,TED
160.575.911-73,21-1-2001,2505,DOC
755.391.331-67,3-7-1916,9325,DOC
545.383.506-71,1-3-1970,2990,TED
951.705.314-17,22-11-2017,1001,TED
221.847.588-82,7-5-2004,6542,TED
682.750.236-26,28-1-1903,9017,TED
666.163.978-91,19-3-2014,9789,TED
584.708.576-81,14-5-1959,5955,DOC
354.557.679-80,15-3-1999,8168,DOC
601.466.163-40,12-12-2009,1466,TED
780.393.395-95,9-8-1936,3970,TED
454.555.900-14,27-8-1961,5561,TED
510.123.832-96,3-10-1928,8931,DOC
255.696.458-55,13-9-1995,3738,TED
986.340.697-86,16-11-1916,6652,DOC
666.547.792-20,1-5-1934,3853,TED
218.935.896-28,13-10-1904,3876,TED
853.775.242-27,21-6-2005,1802,DOC
854.729.412-98,28-1-1911,3651,DOC
150.706.145-24,9-4-1907,7488,DOC
798.960.921-19,23-2-1984,1314,DOC
432.200.876-97,14-7-1985,5878,DOC
868.786.469-19,17-9-2006,2964,TED
711.967.575-15,13-10-1920,8776,TED
904.952.615-74,8-3-1972,5953,TED
420.278.322-78,23-6-2006,8620,DOC
548.413.445-62,2-11-1957,6394,DOC
307.394.991-13,8-1-1910,9509,DOC
537.696.359-22,7-2-1935,2264,TED
799.916.915-12,4-6-1931,7473,TED
813.839.235-58,5-7-1918,4338,DOC
268.752.652-73,1-1-2007,5556,DOC
442.797.320-47,27-6-1936,5963,TED
342.101.219-72,3-9-2002,5470,DOC
446.653.528-93,6-7-1977,3961,TED
258.895.406-66,21-5-1937,4711,DOC
296.244.661-46,19-7-1975,4416,DOC
511.373.130-86,1-5-1984,3369,TED
976.975.711-85,21-10-1940,5821,TED
818.269.907-75,15-6-1963,2919,DOC
546.271.253-31,9-1-2017,6951,DOC
510.839.546-71,15-2-1941,1234,DOC
939.478.446-83,28-10-2013,4008,TED
145.574.256-19,4-5-1958,3051,DOC
798.870.330-39,17-8-1915,4555,DOC
602.549.990-37,16-5-1910,9204,TED
672.806.891-22,24-8-1901,2636,TED
487.346.976-46,8-8-2006,9368,TED
891.800.672-67,24-12-1950,2918,DOC
607.671.112-41,18-6-1927,6091,DOC
962.276.406-67,11-11-2000,6426,DOC
848.953.211-18,19-6-1906,8820,TED
319.444.987-24,22-2-2001,6704,DOC
236.451.658-46,6-8-1990,2414,DOC
468.919.373-43,19-4-1980,5649,TED
470.464.207-15,27-6-1997,8988,TED
170.373.380-15,1-11-1905,7471,TED
453.193.856-12,12-3-1982,8339,TED
393.802.836-44,4-1-1969,4868,TED
255.252.704-27,27-9-1906,3921,DOC
495.333.245-68,21-10-1987,3422,TED
242.137.488-49,28-1-1930,8937,DOC
781.589.938-30,25-10-1988,3652,TED
114.126.650-69,4-11-1912,9113,TED
337.645.252-41,4-2-1911,8257,TED
355.102.403-57,23-11-1909,1159,TED
147.371.499-22,6-7-1934,8786,DOC
794.580.232-39,19-11-1922,2940,TED
847.494.572-86,27-9-1992,8532,DOC
369.414.903-82,4-5-1993,9930,DOC
688.989.124-13,11-4-1963,3864,TED
443.770.996-13,23-12-1947,4777,TED
298.564.920-95,24-1-1942,7205,DOC
565.753.983-70,7-9-1953,7280,TED
533.569.228-12,6-3-1973,3754,DOC
904.262.232-59,7-2-1992,8795,DOC
513.885.274-73,10-6-1941,1337,DOC
372.867.786-51,20-1-1974,7000,TED
696.580.901-79,26-6-2002,3805,DOC
901.519.186-90,9-6-1911,8894,TED
898.791.299-46,14-8-1937,5398,TED
782.827.159-90,8-10-1958,2432,DOC
395.898.424-90,20-2-1958,8259,DOC
708.980.384-99,5-5-1963,6405,TED
408.755.237-11,12-9-1902,5259,TED
566.288.749-33,1-12-1913,2514,TED
809.567.932-83,5-8-1957,4237,DOC
944.281.916-88,20-5-1988,6897,TED
338.393.782-11,12-5-1950,6234,DOC
967.982.623-15,10-10-1972,8746,DOC
254.297.181-60,15-2-2016,2859,TED
815.367.959-69,9-10-1970,4899,TED
944.586.893-59,20-11-1905,8577,TED
612.863.544-14,17-7-1920,9236,DOC
288.643.287-40,20-1-1993,1276,TED
659.337.376-10,26-4-1920,7701,DOC
633.459.997-96,6-4-2014,1476,TED
377.699.372-17,19-4-1917,9354,DOC
618.159.340-29,14-3-1980,9202,TED
963.578.411-74,3-12-1992,8158,TED
592.199.309-76,13-11-1910,8642,TED
264.266.110-20,17-6-1955,9830,TED
731.314.472-59,20-5-1992,7455,DOC
851.432.976-64,2-4-1930,7396,DOC
721.754.640-73,11-1-1910,2536,DOC
344.986.493-49,18-4-2010,3894,TED
690.384.587-13,14-2-1911,3544,DOC
682.237.246-29,18-11-2009,3832,DOC
420.313.604-38,14-6-1930,1947,DOC
309.887.572-48,17-7-1993,7249,DOC
392.243.827-74,12-11-1991,6439,DOC
105.637.843-49,24-4-2005,2180,TED
816.251.989-80,17-2-2005,5922,DOC
349.435.203-99,18-7-1947,6990,DOC
594.626.452-94,8-1-2005,8458,TED
659.179.156-13,5-12-2009,3314,TED
856.369.846-48,3-3-1984,3916,TED
614.131.806-79,6-7-1990,5702,DOC
718.710.502-85,11-4-2000,8304,DOC
503.344.961-85,23-6-1977,9850,DOC
507.525.454-14,23-10-1901,7325,TED
791.388.542-73,16-12-1925,4657,TED
534.287.897-73,22-12-1924,5423,DOC
386.167.793-21,16-1-1915,6472,TED
738.183.134-32,13-9-1905,7238,TED
641.234.919-31,6-9-1958,1649,TED
249.485.425-58,26-3-1945,8137,TED
381.478.548-59,3-6-1923,8315,TED
642.777.560-38,10-3-1967,1861,TED
613.859.559-92,15-1-2008,8364,DOC
428.109.317-39,26-5-1985,1005,DOC
556.175.142-71,8-10-1922,9920,DOC
395.319.303-89,18-1-1907,7807,DOC
289.555.217-55,23-9-1995,9591,TED
603.372.902-66,16-3-1940,9945,DOC
468.243.975-84,26-11-1904,4758,TED
795.979.548-56,26-9-2006,4570,DOC
381.686.753-75,28-12-1981,9336,DOC
796.480.604-76,10-5-1903,7362,TED
687.136.986-22,14-2-1931,8937,TED
769.422.657-60,24-11-1953,1011,TED
272.705.253-41,13-2-1903,6407,DOC
246.542.961-39,13-10-1980,7846,TED
179.419.144-70,28-2-1983,2474,TED
421.440.330-39,22-10-2001,4260,DOC
807.845.826-61,16-2-1962,3495,TED
298.839.394-97,8-10-1929,9185,DOC
667.524.878-45,26-9-1925,2041,DOC
675.287.349-28,7-8-1928,8020,DOC
858.334.425-26,28-7-1938,1859,DOC
836.272.675-74,20-5-1920,1044,TED
801.479.724-24,8-5-2011,2577,DOC
117.884.739-26,23-3-1994,7376,TED
264.410.718-95,22-10-1991,4828,DOC
114.729.545-81,18-8-1965,3106,TED
134.314.583-44,27-9-1950,5603,DOC
384.280.803-77,22-9-1998,8944,TED
777.967.762-76,24-6-2011,7301,TED
505.842.966-90,2-4-1914,2859,DOC
500.837.198-66,27-11-2010,8601,TED
388.215.374-36,5-8-1979,3365,TED
608.519.975-17,7-8-2009,6949,TED
735.177.562-71,9-4-1939,6167,DOC
666.733.204-98,23-9-2016,5885,TED
290.852.729-54,12-8-1961,6372,DOC
209.229.394-11,14-9-1991,2939,TED
117.382.462-54,27-12-1935,7302,DOC
506.191.249-86,26-11-1942,8340,TED
235.449.382-97,11-6-1942,7751,DOC
552.412.338-32,13-10-1921,1440,TED
453.434.897-88,18-7-1915,3450,DOC
270.592.628-91,14-11-1937,6796,TED
839.889.803-76,12-7-2006,1494,TED
338.685.618-72,3-5-2014,2789,TED
767.663.309-79,28-12-1997,9874,TED
391.159.699-57,9-6-1964,2790,DOC
347.110.630-86,4-8-1982,1821,DOC
660.258.973-99,17-4-2010,8569,DOC
777.263.372-46,5-3-2012,5498,TED
681.540.704-22,21-1-2000,4040,TED
798.221.628-29,12-9-1919,4146,TED
706.215.914-79,20-2-2014,9023,DOC
545.614.179-89,8-10-2010,5426,DOC
858.936.789-73,13-6-1915,9367,DOC
956.677.261-77,16-11-1918,2989,DOC
524.769.574-23,13-9-1938,4891,DOC
729.222.583-59,26-9-2001,5071,DOC
253.797.895-23,24-12-1929,3589,TED
736.349.525-36,9-2-1924,3020,DOC
790.897.633-15,22-4-2008,6485,TED
966.700.416-33,25-2-1957,5527,TED
274.503.586-47,25-9-2016,7344,TED
954.223.615-81,1-10-1964,2873,TED
505.721.432-91,26-5-1985,8525,TED
339.857.170-45,15-3-1921,8057,DOC
277.241.952-51,17-9-1999,3029,TED
280.966.269-25,22-4-1900,7004,DOC
628.473.898-16,8-9-1919,8490,TED
914.568.891-75,8-5-1927,6500,DOC
234.138.391-19,24-3-1932,4424,TED
625.308.902-79,14-2-1989,2722,TED
654.717.613-85,12-7-1953,1782,TED
873.866.686-44,21-8-2015,7411,TED
482.672.251-58,8-6-1971,9719,DOC
705.509.800-45,9-2-1978,2120,DOC
532.300.431-42,5-5-1906,8798,DOC
228.620.727-76,15-11-2016,5370,DOC
833.148.622-15,15-12-1995,5003,TED
784.375.997-27,13-5-1931,2628,DOC
932.879.435-74,21-4-2005,8098,DOC
193.185.197-60,22-12-1924,9325,TED
322.240.733-83,12-1-1915,9241,TED
428.843.394-75,15-4-1961,1228,TED
844.686.675-78,17-1-2011,7940,DOC
216.363.908-76,17-9-1900,9930,TED
493.635.104-49,12-11-1992,8970,TED
802.998.588-66,21-5-1928,1400,DOC
906.516.415-43,2-9-1957,4635,DOC
788.683.893-17,28-1-1980,3706,DOC
477.460.927-62,12-10-1902,3343,TED
677.890.859-90,26-1-1973,7692,TED
198.985.633-83,27-7-2000,2195,DOC
806.306.997-95,3-9-2008,2139,TED
921.648.165-25,4-7-1994,1248,DOC
811.267.739-50,26-11-1937,7905,DOC
835.302.526-40,5-10-1969,4819,DOC
706.119.264-11,28-6-1972,9739,TED
690.736.358-84,13-9-1954,3918,TED
544.220.424-65,24-11-1990,6457,TED
425.723.733-80,22-6-1923,2627,DOC
807.846.996-32,12-12-2008,9639,TED
416.210.746-46,8-7-1998,7933,TED
784.731.628-40,20-11-1995,9943,DOC
223.367.518-68,19-12-1976,5761,TED
738.814.924-68,10-8-1958,3082,TED
967.890.619-82,9-2-1924,7431,DOC
308.527.386-95,26-11-2003,7310,TED
528.411.855-76,1-2-1901,3323,TED
446.777.960-49,3-11-1993,1569,DOC
868.474.270-89,24-5-1913,1323,DOC
917.497.885-96,22-9-1924,6512,TED
413.750.235-14,27-10-1948,8815,DOC
738.960.170-51,3-4-2006,7821,TED
654.152.806-30,11-1-1912,5032,TED
248.874.537-60,19-5-1956,4416,DOC
296.128.440-88,6-10-1900,2581,DOC
869.402.635-42,21-4-1954,7392,TED
502.162.534-87,27-9-1970,8435,TED
484.138.312-18,8-7-1920,2822,DOC
118.458.654-96,28-1-1946,1529,TED
375.939.599-80,7-9-1903,4262,DOC
508.155.650-21,12-2-1949,3621,DOC
635.186.609-22,11-9-1913,1887,TED
525.446.777-57,25-2-1931,7600,TED
616.350.206-14,3-8-1980,3127,TED
683.962.745-63,18-10-1949,7674,TED
126.528.292-33,9-6-2009,1718,TED
827.730.777-55,26-8-1942,4912,DOC
256.496.928-43,3-3-1930,9904,TED
206.911.736-51,13-3-1946,9147,TED
449.402.529-35,6-3-1910,3374,DOC
690.356.252-61,9-8-1956,7666,TED
651.571.839-12,10-9-1922,5120,TED
855.155.898-50,6-10-2011,4060,TED
856.701.655-95,3-12-1923,7967,TED
771.449.178-38,11-6-1996,6310,TED
315.693.479-11,26-4-1923,4313,DOC
488.967.262-88,14-7-1913,4351,TED
159.573.794-24,26-7-1939,3077,DOC
655.695.402-34,24-10-2006,6392,TED
650.656.540-72,3-5-1924,1361,TED
582.686.318-78,20-11-1940,4617,DOC
813.369.221-68,10-11-2005,9178,DOC
438.691.595-49,5-9-2004,9871,DOC
209.581.276-39,16-8-1927,5906,TED
260.787.596-22,28-7-1940,7222,TED
452.242.892-49,12-7-1988,9961,DOC
258.781.121-42,16-4-1978,2215,TED
877.601.731-29,2-1-1916,7288,TED
177.593.387-52,5-8-1951,1718,TED
775.721.603-72,14-9-1906,3527,TED
352.827.265-73,17-8-1970,9996,TED
545.225.249-13,22-10-2008,3441,DOC
212.645.541-43,17-7-1930,7935,TED
198.752.329-49,22-9-2009,4265,TED
720.257.718-91,11-5-1920,6680,DOC
117.501.976-85,17-5-1917,2984,DOC
766.495.486-76,4-12-1937,5314,DOC
974.103.216-74,20-1-1952,4466,DOC
105.686.360-35,24-3-1997,2750,TED
629.597.201-25,19-11-1929,6807,DOC
547.587.533-39,19-4-1964,7244,DOC
206.221.447-58,5-2-1934,6723,TED
922.250.120-85,19-10-1966,1476,TED
990.430.408-27,12-10-1922,8189,DOC
511.720.656-61,23-8-1954,1182,TED
624.757.646-41,11-12-1956,8465,TED
181.510.212-49,4-6-1930,1686,TED
368.994.197-38,24-8-1963,6728,TED
228.578.663-23,24-3-1938,5300,TED
171.255.973-47,17-1-1982,2772,DOC
288.169.955-52,4-7-2002,6108,DOC
900.270.234-58,21-11-2005,3489,DOC
661.942.984-51,22-6-1984,6266,DOC
438.889.572-96,8-8-1947,9209,DOC
563.806.158-90,27-11-1937,2849,TED
626.701.760-73,4-9-1941,5539,DOC
738.905.757-27,6-2-1997,5697,DOC
468.206.320-49,26-9-1906,2331,DOC
786.552.680-19,22-8-1919,3919,DOC
966.965.711-73,20-8-1905,3540,TED
381.759.926-34,7-2-1988,2333,TED
934.710.296-67,25-6-1922,5395,TED
787.882.382-14,3-6-1981,1949,TED
321.103.391-74,26-4-1997,7745,DOC
823.251.956-40,18-1-2001,3856,DOC
516.842.192-47,25-8-1976,8903,TED
758.795.462-86,28-7-1927,2982,TED
478.715.600-55,11-10-1926,6224,DOC
278.917.953-38,27-6-1984,7837,TED
926.426.668-46,15-11-1937,1205,DOC
894.989.233-92,28-1-1956,8315,TED
395.135.224-85,11-11-1984,1459,TED
982.619.542-39,26-3-1973,5819,TED
680.264.676-99,18-6-1916,6964,TED
932.720.942-44,20-8-1985,7347,TED
677.135.808-38,9-3-1949,8044,DOC
914.110.223-75,15-4-1960,5582,TED
306.399.192-68,24-11-1905,4943,TED
850.504.488-24,22-3-1950,3906,DOC
864.608.228-89,13-10-1933,8843,TED
440.495.996-84,14-6-1900,5183,DOC
627.652.955-75,11-5-1920,9063,DOC
737.791.156-40,1-4-1917,1091,DOC
997.144.595-78,16-6-1909,3892,DOC
239.833.229-87,21-12-1970,5677,DOC
117.193.802-67,27-8-1905,6588,DOC
779.110.870-11,3-4-1936,1621,DOC
112.994.756-18,27-4-1995,6644,DOC
687.844.828-70,20-12-1991,8991,DOC
957.962.485-34,24-9-1929,8915,DOC
609.288.314-52,3-1-1922,2489,TED
697.580.761-58,11-12-2001,2575,DOC
753.510.109-55,8-2-1943,5581,DOC
750.409.367-27,15-6-1937,3323,DOC
193.997.744-15,16-2-1937,9230,TED
227.682.778-70,10-9-1972,9533,DOC
555.305.319-57,19-10-1927,1428,DOC
934.874.267-63,19-6-1947,4802,DOC
483.600.890-67,26-2-2012,5938,DOC
204.168.750-54,15-2-1982,4961,TED
315.854.573-62,3-8-2012,5883,TED
321.831.465-37,14-8-2008,6505,TED
357.707.966-67,13-9-1926,6818,TED
823.347.108-89,18-1-2002,5518,DOC
102.800.147-58,4-4-1973,5758,DOC
756.454.876-23,19-2-1925,5865,DOC
156.100.691-90,5-1-1984,1513,TED
238.712.308-14,15-4-1914,7105,TED
792.431.194-48,5-9-1950,6412,DOC
362.400.934-14,9-3-2015,9040,DOC
408.645.555-81,2-1-1937,6484,DOC
398.768.586-50,7-7-1945,6704,DOC
396.772.417-81,20-2-1927,6896,TED
574.127.315-80,16-1-1995,9251,DOC
231.327.134-39,1-6-1902,1994,TED
868.879.714-56,12-9-1989,8057,TED
724.699.875-76,5-1-1956,7186,DOC
917.669.693-32,25-10-1977,2707,DOC
390.190.287-53,7-4-1966,7484,TED
678.105.981-36,5-6-1929,6342,DOC
344.126.529-27,19-11-1910,8958,TED
459.356.784-94,23-5-1975,4290,TED
721.287.642-10,8-5-1934,5074,DOC
513.800.169-29,3-10-2004,3033,TED
603.973.792-33,20-2-1931,1586,TED
516.133.251-53,5-10-2002,2965,TED
534.419.749-41,26-1-1977,7031,DOC
461.544.196-62,28-5-1907,5513,DOC
518.169.584-59,25-1-1918,2897,DOC
189.825.939-47,16-10-1978,4942,DOC
798.946.970-82,20-3-2014,7099,DOC
900.400.831-11,20-2-1962,6352,TED
720.112.903-47,25-8-2016,8489,TED
393.301.280-41,6-11-1901,4975,TED
742.717.540-23,26-3-2006,6547,TED
172.721.570-21,22-3-1941,1665,TED
145.366.564-29,25-5-1966,3078,TED
890.102.955-73,23-4-2003,9000,TED
485.737.535-78,19-9-2010,3774,TED
861.460.824-81,16-2-1984,8194,DOC
227.793.170-68,26-11-1963,5801,TED
185.548.620-95,7-10-1907,6748,TED
101.863.814-97,13-2-1944,7866,DOC
